num_parts,num_edges,avg_degree,density,avg_edge_weight,set_num
26,325,25.0,1.0,0.20030769230769233,6452-1
39,741,38.0,1.0,0.20526315789473684,6453-1
57,1596,56.0,1.0,0.21466165413533836,6454-1
114,6441,113.0,1.0,0.23286756714795837,6455-1
181,16290,180.0,1.0,0.21483732351135668,6456-1
14,91,13.0,1.0,0.26593406593406593,6457-1
23,253,22.0,1.0,0.2766798418972332,6458-1
62,1891,61.0,1.0,0.2189846641988366,6459-1
24,276,23.0,1.0,0.27318840579710146,646-1
25,300,24.0,1.0,0.2386666666666667,6461-1
18,153,17.0,1.0,0.265359477124183,646-2
100,4950,99.0,1.0,0.25606060606060604,6462-1
26,325,25.0,1.0,0.2366153846153846,6463-1
148,10878,147.0,1.0,0.2013697370840228,6464-1
36,630,35.0,1.0,0.21952380952380954,6465-1
48,1128,47.0,1.0,0.2396276595744681,6467-1
31,465,30.0,1.0,0.210752688172043,6468-1
17,136,16.0,1.0,0.2345588235294118,6470-1
18,153,17.0,1.0,0.30522875816993467,647-1
20,190,19.0,1.0,0.2236842105263158,6471-1
121,7260,120.0,1.0,0.23367768595041322,6472-1
103,5253,102.0,1.0,0.23851132686084145,6473-1
33,528,32.0,1.0,0.24659090909090908,6474-1
49,1176,48.0,1.0,0.19982993197278912,6477-1
101,5050,100.0,1.0,0.19968316831683167,6478-1
152,11476,151.0,1.0,0.23613628441965842,6479-1
63,1953,62.0,1.0,0.2664618535586277,6480-1
17,136,16.0,1.0,0.33455882352941174,648-1
80,3160,79.0,1.0,0.2805379746835443,6481-1
74,2701,73.0,1.0,0.24916697519437245,6482-1
106,5565,105.0,1.0,0.2440071877807727,6483-1
113,6328,112.0,1.0,0.21692477876106195,6484-1
37,666,36.0,1.0,0.2256756756756757,6486-1
41,820,40.0,1.0,0.2301219512195122,6487-1
54,1431,53.0,1.0,0.26855345911949685,6489-1
68,2278,67.0,1.0,0.20939420544337137,6490-1
23,253,22.0,1.0,0.27944664031620553,649-1
35,595,34.0,1.0,0.23176470588235296,6491-1
83,3403,82.0,1.0,0.23852483103144287,6492-1
117,6786,116.0,1.0,0.2162687886825818,6493-1
155,11935,154.0,1.0,0.20509426057813157,6494-1
51,1275,50.0,1.0,0.22282352941176473,6495-1
78,3003,77.0,1.0,0.24209124209124208,6496-1
116,6670,115.0,1.0,0.226071964017991,6497-1
15,105,14.0,1.0,0.23047619047619047,6498-1
52,1326,51.0,1.0,0.21523378582202113,6499-1
20,190,19.0,1.0,0.28263157894736846,650-1
20,190,19.0,1.0,0.29210526315789476,6501-1
17,136,16.0,1.0,0.26176470588235295,6502-1
22,231,21.0,1.0,0.26277056277056277,6503-1
19,171,18.0,1.0,0.2619883040935672,6504-1
19,171,18.0,1.0,0.2853801169590643,6505-1
21,210,20.0,1.0,0.2885714285714286,6506-1
2,1,1.0,1.0,1.5,65062-1
18,153,17.0,1.0,0.2758169934640523,6507-1
24,276,23.0,1.0,0.31376811594202897,6508-1
3,3,2.0,1.0,0.8333333333333334,65081-1
25,300,24.0,1.0,0.26966666666666667,6509-1
23,253,22.0,1.0,0.23122529644268774,6510-1
16,120,15.0,1.0,0.32083333333333336,651-1
21,210,20.0,1.0,0.2733333333333333,6511-1
23,253,22.0,1.0,0.3075098814229249,6512-1
21,210,20.0,1.0,0.23190476190476192,6513-1
23,253,22.0,1.0,0.26126482213438734,6514-1
26,325,25.0,1.0,0.23261538461538464,6515-1
25,300,24.0,1.0,0.263,6516-1
22,231,21.0,1.0,0.2103896103896104,6517-1
22,231,21.0,1.0,0.2350649350649351,6518-1
7,21,6.0,1.0,0.7666666666666667,65182-1
27,351,26.0,1.0,0.25099715099715103,6519-1
100,4950,99.0,1.0,0.20597979797979798,6520-1
28,378,27.0,1.0,0.2706349206349206,6521-1
19,171,18.0,1.0,0.3128654970760234,652-2
17,136,16.0,1.0,0.23161764705882354,6522-1
1,0,0.0,0.0,0.0,65221-1
30,435,29.0,1.0,0.28988505747126436,6523-1
28,378,27.0,1.0,0.2595238095238095,6524-1
32,496,31.0,1.0,0.2217741935483871,6525-1
30,435,29.0,1.0,0.2657471264367816,6526-1
28,378,27.0,1.0,0.28280423280423284,6527-1
26,325,25.0,1.0,0.23015384615384618,6528-1
26,325,25.0,1.0,0.22984615384615387,6529-1
1,0,0.0,0.0,0.0,65295-1
1,0,0.0,0.0,0.0,65296-1
1,0,0.0,0.0,0.0,65297-1
24,276,23.0,1.0,0.2804347826086957,6530-1
18,153,17.0,1.0,0.3790849673202614,653-1
39,741,38.0,1.0,0.2840755735492578,6531-1
28,378,27.0,1.0,0.29894179894179895,6532-1
33,528,32.0,1.0,0.2553030303030303,6533-1
29,406,28.0,1.0,0.22635467980295568,6534-1
22,231,21.0,1.0,0.229004329004329,6535-1
31,465,30.0,1.0,0.20731182795698927,6536-1
1,0,0.0,0.0,0.0,65362-1
1,0,0.0,0.0,0.0,65363-1
1,0,0.0,0.0,0.0,65364-1
27,351,26.0,1.0,0.23162393162393166,6537-1
30,435,29.0,1.0,0.2544827586206897,6538-1
120,7140,119.0,1.0,0.2242296918767507,6539-1
118,6903,117.0,1.0,0.24500941619585687,6540-1
21,210,20.0,1.0,0.32809523809523805,654-1
147,10731,146.0,1.0,0.21557170813530893,6541-1
172,14706,171.0,1.0,0.21071671426628588,6542-1
185,17020,184.0,1.0,0.20904230317273795,6543-1
122,7381,121.0,1.0,0.22606692860046065,6544-1
106,5565,105.0,1.0,0.2387421383647799,6545-1
23,253,22.0,1.0,0.2466403162055336,6546-1
81,3240,80.0,1.0,0.25530864197530867,6547-1
67,2211,66.0,1.0,0.22618724559023068,6548-1
88,3828,87.0,1.0,0.20676593521421108,6549-1
29,406,28.0,1.0,0.25640394088669954,6550-1
19,171,18.0,1.0,0.2777777777777778,655-1
68,2278,67.0,1.0,0.23735733099209835,6551-1
115,6555,114.0,1.0,0.21229595728451567,6552-1
70,2415,69.0,1.0,0.22790890269151137,6553-1
2,1,1.0,1.0,1.5,65535-1
115,6555,114.0,1.0,0.19955758962623948,6554-1
1,0,0.0,0.0,0.0,65542-1
1,0,0.0,0.0,0.0,65545-1
26,325,25.0,1.0,0.2156923076923077,6555-1
51,1275,50.0,1.0,0.227921568627451,6556-1
82,3321,81.0,1.0,0.19325504366154775,6557-1
1,0,0.0,0.0,0.0,65579-1
1,0,0.0,0.0,0.0,65580-1
94,4371,93.0,1.0,0.1988789750629147,6558-1
155,11935,154.0,1.0,0.20842899036447424,6559-1
171,14535,170.0,1.0,0.20582731338149296,6560-1
19,171,18.0,1.0,0.29883040935672517,656-1
84,3486,83.0,1.0,0.22966150315547906,6561-1
84,3486,83.0,1.0,0.22435456110154905,6562-1
107,5671,106.0,1.0,0.22496914124493034,6563-1
20,190,19.0,1.0,0.17,6564-1
2,1,1.0,1.0,1.5,65642-1
30,435,29.0,1.0,0.26873563218390806,6565-1
62,1891,61.0,1.0,0.2122686409307245,6566-1
22,231,21.0,1.0,0.22640692640692642,6567-1
95,4465,94.0,1.0,0.23234042553191492,6568-1
31,465,30.0,1.0,0.2496774193548387,6570-1
12,66,11.0,1.0,0.5015151515151516,657-1
148,10878,147.0,1.0,0.23523625666482811,6571-1
42,861,41.0,1.0,0.2577235772357724,6572-1
69,2346,68.0,1.0,0.21513213981244672,6573-1
170,14365,169.0,1.0,0.2059101983988862,6575-1
18,153,17.0,1.0,0.3202614379084967,6576-1
2,1,1.0,1.0,1.5,65768-1
2,1,1.0,1.0,1.5,65769-1
16,120,15.0,1.0,0.22333333333333333,6577-1
2,1,1.0,1.0,1.5,65771-1
19,171,18.0,1.0,0.24385964912280703,6578-1
33,528,32.0,1.0,0.23901515151515149,6579-1
55,1485,54.0,1.0,0.23427609427609425,6580-1
24,276,23.0,1.0,0.3735507246376812,658-1
63,1953,62.0,1.0,0.2728622631848438,6581-1
110,5995,109.0,1.0,0.24158465387823186,6582-1
124,7626,123.0,1.0,0.21584054550222923,6584-1
15,105,14.0,1.0,0.2752380952380953,6585-1
1,0,0.0,0.0,0.0,65851-1
45,990,44.0,1.0,0.21868686868686868,6586-1
49,1176,48.0,1.0,0.20960884353741496,6589-1
54,1431,53.0,1.0,0.25157232704402516,6590-1
22,231,21.0,1.0,0.30865800865800863,659-1
42,861,41.0,1.0,0.24041811846689895,6591-1
48,1128,47.0,1.0,0.23182624113475178,6592-1
58,1653,57.0,1.0,0.2718693284936479,6593-1
54,1431,53.0,1.0,0.2524109014675052,6594-1
46,1035,45.0,1.0,0.2797101449275362,6595-1
62,1891,61.0,1.0,0.25917503966155475,6596-1
197,19306,196.0,1.0,0.20938050347042372,6597-1
167,13861,166.0,1.0,0.22590722170117597,6598-1
44,946,43.0,1.0,0.20930232558139536,6599-1
13,78,12.0,1.0,0.2551282051282051,6600-1
110,5995,109.0,1.0,0.2030859049207673,6600-2
19,171,18.0,1.0,0.32631578947368417,660-1
19,171,18.0,1.0,0.2771929824561403,6601-1
14,91,13.0,1.0,0.24395604395604395,6602-1
42,861,41.0,1.0,0.1977932636469222,6602-2
19,171,18.0,1.0,0.3005847953216374,6603-1
20,190,19.0,1.0,0.33,6604-1
14,91,13.0,1.0,0.3131868131868132,6605-1
18,153,17.0,1.0,0.22941176470588237,6606-1
18,153,17.0,1.0,0.30457516339869284,6607-1
16,120,15.0,1.0,0.32749999999999996,6608-1
13,78,12.0,1.0,0.30128205128205127,6609-1
15,105,14.0,1.0,0.2438095238095238,6610-1
20,190,19.0,1.0,0.371578947368421,661-1
15,105,14.0,1.0,0.34380952380952384,6611-1
20,190,19.0,1.0,0.36473684210526314,6612-1
19,171,18.0,1.0,0.2935672514619883,6613-1
58,1653,57.0,1.0,0.2458560193587417,6614-1
42,861,41.0,1.0,0.26062717770034843,6615-1
68,2278,67.0,1.0,0.2091747146619842,6616-1
117,6786,116.0,1.0,0.19733274388446803,6617-1
14,91,13.0,1.0,0.22527472527472528,6618-1
12,66,11.0,1.0,0.2287878787878788,6619-1
101,5050,100.0,1.0,0.44136633663366337,6620-1
9,36,8.0,1.0,1.5,66208-1
17,136,16.0,1.0,0.33088235294117646,662-1
27,351,26.0,1.0,0.2777777777777778,6621-1
21,210,20.0,1.0,0.2757142857142857,6622-1
22,231,21.0,1.0,0.3168831168831169,6623-1
24,276,23.0,1.0,0.3061594202898551,6624-1
33,528,32.0,1.0,0.2181818181818182,6625-1
19,171,18.0,1.0,0.3707602339181286,6626-1
15,105,14.0,1.0,0.23714285714285716,6626-2
23,253,22.0,1.0,0.2909090909090909,6627-1
21,210,20.0,1.0,0.2733333333333333,6628-1
5,10,4.0,1.0,0.51,6628-2
1,0,0.0,0.0,0.0,66284-1
22,231,21.0,1.0,0.27402597402597406,6629-1
23,253,22.0,1.0,0.3138339920948617,6630-1
20,190,19.0,1.0,0.3405263157894737,663-1
29,406,28.0,1.0,0.3014778325123153,6631-1
2,1,1.0,1.0,1.5,66311-1
29,406,28.0,1.0,0.3100985221674877,6632-1
21,210,20.0,1.0,0.26904761904761904,6633-1
25,300,24.0,1.0,0.27566666666666667,6634-1
125,7750,124.0,1.0,0.22230967741935484,6636-1
53,1378,52.0,1.0,0.7650943396226415,6638-1
45,990,44.0,1.0,0.24757575757575756,6639-1
24,276,23.0,1.0,0.261231884057971,664-1
35,595,34.0,1.0,0.19529411764705884,6641-1
40,780,39.0,1.0,0.3035897435897436,6642-1
39,741,38.0,1.0,0.2527665317139002,6643-1
41,820,40.0,1.0,0.24378048780487804,6644-1
39,741,38.0,1.0,0.24102564102564106,6645-1
35,595,34.0,1.0,0.2453781512605042,6646-1
32,496,31.0,1.0,0.24133064516129032,6647-1
34,561,33.0,1.0,0.2463458110516934,6648-1
22,231,21.0,1.0,0.31601731601731603,6648-2
36,630,35.0,1.0,0.24317460317460315,6649-1
28,378,27.0,1.0,0.32671957671957674,6650-1
30,435,29.0,1.0,0.3050574712643678,6651-1
21,210,20.0,1.0,0.3671428571428571,6652-1
32,496,31.0,1.0,0.2564516129032258,6653-1
32,496,31.0,1.0,0.2590725806451613,6654-1
31,465,30.0,1.0,0.22258064516129034,6655-1
32,496,31.0,1.0,0.26854838709677414,6656-1
39,741,38.0,1.0,0.29851551956815114,6657-1
34,561,33.0,1.0,0.30320855614973263,6658-1
36,630,35.0,1.0,0.316984126984127,6659-1
31,465,30.0,1.0,0.26150537634408605,6660-1
44,946,43.0,1.0,0.24038054968287528,6661-1
50,1225,49.0,1.0,0.2700408163265306,6662-1
41,820,40.0,1.0,0.2629268292682927,6663-1
37,666,36.0,1.0,0.26681681681681685,6664-1
41,820,40.0,1.0,0.2478048780487805,6665-1
40,780,39.0,1.0,0.26641025641025645,6666-1
55,1485,54.0,1.0,0.23521885521885522,6667-1
56,1540,55.0,1.0,0.2525974025974026,6668-1
46,1035,45.0,1.0,0.27217391304347827,6669-1
54,1431,53.0,1.0,0.22271139063591894,6670-1
50,1225,49.0,1.0,0.2466938775510204,6671-1
36,630,35.0,1.0,0.23587301587301587,6672-1
45,990,44.0,1.0,0.25636363636363635,6673-1
47,1081,46.0,1.0,0.27890841813135986,6674-1
36,630,35.0,1.0,0.2857142857142857,6675-1
50,1225,49.0,1.0,0.3315102040816327,6676-1
38,703,37.0,1.0,0.2711237553342816,6677-1
35,595,34.0,1.0,0.3122689075630252,6678-1
41,820,40.0,1.0,0.23902439024390243,6679-1
29,406,28.0,1.0,0.2714285714285714,6679-2
36,630,35.0,1.0,0.3290476190476191,6680-1
37,666,36.0,1.0,0.35090090090090087,6681-1
43,903,42.0,1.0,0.2636766334440753,6682-1
33,528,32.0,1.0,0.24962121212121213,6683-1
38,703,37.0,1.0,0.28705547652916075,6684-1
42,861,41.0,1.0,0.29663182346109174,6685-1
39,741,38.0,1.0,0.2716599190283401,6686-1
36,630,35.0,1.0,0.26571428571428574,6687-1
34,561,33.0,1.0,0.2909090909090909,6688-1
27,351,26.0,1.0,0.23390313390313391,6689-1
42,861,41.0,1.0,0.28292682926829266,6690-1
45,990,44.0,1.0,0.3113131313131313,6691-1
43,903,42.0,1.0,0.34717607973421927,6692-1
56,1540,55.0,1.0,0.26662337662337665,6693-1
46,1035,45.0,1.0,0.27420289855072466,6694-1
45,990,44.0,1.0,0.27424242424242423,6695-1
45,990,44.0,1.0,0.30868686868686873,6696-1
53,1378,52.0,1.0,0.3754716981132075,6697-1
55,1485,54.0,1.0,0.23441077441077443,6698-1
36,630,35.0,1.0,0.2184126984126984,6699-1
32,496,31.0,1.0,0.2973790322580645,670-1
13,78,12.0,1.0,0.6628205128205129,6701-1
21,210,20.0,1.0,0.33857142857142863,6702-1
16,120,15.0,1.0,0.5441666666666667,6703-1
19,171,18.0,1.0,0.5596491228070175,6704-1
27,351,26.0,1.0,0.4991452991452992,6705-1
23,253,22.0,1.0,0.33715415019762845,6706-1
16,120,15.0,1.0,0.24500000000000002,6707-1
14,91,13.0,1.0,0.3252747252747253,6709-1
4,6,3.0,1.0,0.7000000000000001,670F-1
2,1,1.0,1.0,1.5,6710-1
32,496,31.0,1.0,0.28104838709677415,671-1
11,55,10.0,1.0,0.5836363636363636,6711-1
23,253,22.0,1.0,0.30790513833992095,6712-1
80,3160,79.0,1.0,0.21446202531645572,6713-1
47,1081,46.0,1.0,0.23469010175763183,6714-1
37,666,36.0,1.0,0.29114114114114115,6716-1
49,1176,48.0,1.0,0.24846938775510202,6718-1
15,105,14.0,1.0,1.199047619047619,6719-1
7,21,6.0,1.0,0.41904761904761906,671F-1
17,136,16.0,1.0,1.1433823529411764,6720-1
34,561,33.0,1.0,0.3163992869875223,672-1
18,153,17.0,1.0,1.1281045751633987,6721-1
10,45,9.0,1.0,1.0644444444444443,6722-1
33,528,32.0,1.0,0.23428030303030303,673-1
11,55,10.0,1.0,0.24363636363636365,6731-1
14,91,13.0,1.0,0.26263736263736265,6732-1
14,91,13.0,1.0,0.23186813186813188,6733-1
37,666,36.0,1.0,0.2081081081081081,6734-1
49,1176,48.0,1.0,0.25756802721088434,6735-1
55,1485,54.0,1.0,0.19932659932659932,6736-1
55,1485,54.0,1.0,0.2232996632996633,6737-1
54,1431,53.0,1.0,0.22341020265548567,6738-1
76,2850,75.0,1.0,0.21480701754385967,6739-1
4,6,3.0,1.0,0.16666666666666666,673F-1
141,9870,140.0,1.0,0.19706180344478216,6740-1
25,300,24.0,1.0,0.27766666666666673,674-1
29,406,28.0,1.0,0.2812807881773399,6741-1
25,300,24.0,1.0,0.29833333333333334,6742-1
45,990,44.0,1.0,0.30909090909090914,6743-1
83,3403,82.0,1.0,0.23273582133411697,6745-1
65,2080,64.0,1.0,0.22865384615384615,6746-1
89,3916,88.0,1.0,0.21927987742594485,6747-1
84,3486,83.0,1.0,0.23121055651176134,6748-1
47,1081,46.0,1.0,0.2926919518963922,6750-1
29,406,28.0,1.0,0.3108374384236453,675-1
97,4656,96.0,1.0,0.23816580756013747,6751-1
117,6786,116.0,1.0,0.23272914824638963,6752-1
166,13695,165.0,1.0,0.20774735304855785,6753-1
87,3741,86.0,1.0,0.2570168404170008,6754-1
82,3321,81.0,1.0,0.2314062029509184,6755-1
11,55,10.0,1.0,0.8909090909090909,6758-1
9,36,8.0,1.0,0.8277777777777778,6759-1
12,66,11.0,1.0,0.7727272727272727,6760-1
110,5995,109.0,1.0,0.23591326105087573,6761-1
134,8911,133.0,1.0,0.25442711255751316,6762-1
104,5356,103.0,1.0,0.23642643764002985,6763-1
82,3321,81.0,1.0,0.2266184884071063,6764-1
130,8385,129.0,1.0,0.23323792486583184,6765-1
104,5356,103.0,1.0,0.23773338312173262,6766-1
134,8911,133.0,1.0,0.2599034900684547,6769-1
50,1225,49.0,1.0,0.3163265306122449,6770-1
17,136,16.0,1.0,0.30294117647058827,677-1
21,210,20.0,1.0,0.24238095238095236,6771-1
37,666,36.0,1.0,0.20045045045045046,6772-1
55,1485,54.0,1.0,0.2210774410774411,6773-1
82,3321,81.0,1.0,0.23173742848539597,6774-1
95,4465,94.0,1.0,0.2245464725643897,6775-1
125,7750,124.0,1.0,0.23402580645161292,6776-1
71,2485,70.0,1.0,0.3449899396378269,6780-1
79,3081,78.0,1.0,0.3112950340798442,6781-1
93,4278,92.0,1.0,0.3170406732117812,6783-1
15,105,14.0,1.0,0.7657142857142857,6784-1
16,120,15.0,1.0,0.9433333333333332,6785-1
17,136,16.0,1.0,0.2764705882352941,6790-1
17,136,16.0,1.0,0.2764705882352941,6791-1
43,903,42.0,1.0,0.26600221483942416,6799-1
17,136,16.0,1.0,0.2985294117647059,6800-1
26,325,25.0,1.0,0.2621538461538462,680-1
18,153,17.0,1.0,0.3183006535947713,6801-1
19,171,18.0,1.0,0.2631578947368421,6802-1
19,171,18.0,1.0,0.23742690058479532,6803-1
15,105,14.0,1.0,0.2580952380952381,6804-1
19,171,18.0,1.0,0.2929824561403509,6805-1
12,66,11.0,1.0,0.23333333333333334,6806-1
16,120,15.0,1.0,0.2625,6807-1
21,210,20.0,1.0,0.2823809523809524,6808-1
23,253,22.0,1.0,0.2703557312252965,6809-1
23,253,22.0,1.0,0.28972332015810276,6810-1
25,300,24.0,1.0,0.2816666666666667,681-1
21,210,20.0,1.0,0.2995238095238095,6811-1
19,171,18.0,1.0,0.2801169590643275,6812-1
22,231,21.0,1.0,0.2813852813852814,6813-1
17,136,16.0,1.0,0.33235294117647063,6814-1
23,253,22.0,1.0,0.22806324110671938,6815-1
17,136,16.0,1.0,0.2985294117647059,6816-1
26,325,25.0,1.0,0.20646153846153847,6817-1
24,276,23.0,1.0,0.29565217391304344,6818-1
23,253,22.0,1.0,0.3075098814229249,6820-1
27,351,26.0,1.0,0.3002849002849003,682-1
21,210,20.0,1.0,0.32285714285714284,6821-1
19,171,18.0,1.0,0.3456140350877193,6822-1
20,190,19.0,1.0,0.2942105263157895,6823-1
26,325,25.0,1.0,0.3009230769230769,6824-1
24,276,23.0,1.0,0.24311594202898548,6825-1
21,210,20.0,1.0,0.28285714285714286,6826-1
23,253,22.0,1.0,0.24703557312252963,6827-1
29,406,28.0,1.0,0.2990147783251232,6828-1
30,435,29.0,1.0,0.27816091954022987,6829-1
31,465,30.0,1.0,0.31827956989247314,6830-1
20,190,19.0,1.0,0.32473684210526316,683-1
24,276,23.0,1.0,0.2858695652173913,6831-1
30,435,29.0,1.0,0.3032183908045977,6832-1
26,325,25.0,1.0,0.2704615384615385,6833-1
36,630,35.0,1.0,0.2652380952380952,6834-1
21,210,20.0,1.0,0.26857142857142857,6835-1
26,325,25.0,1.0,0.27353846153846156,6836-1
41,820,40.0,1.0,0.23670731707317072,6837-1
21,210,20.0,1.0,0.2966666666666667,684-1
23,253,22.0,1.0,0.3411067193675889,6841-1
28,378,27.0,1.0,0.28253968253968254,6842-1
29,406,28.0,1.0,0.2780788177339902,6844-1
30,435,29.0,1.0,0.27770114942528734,6845-1
32,496,31.0,1.0,0.32096774193548383,6846-1
32,496,31.0,1.0,0.2973790322580645,6847-1
34,561,33.0,1.0,0.30000000000000004,6848-1
35,595,34.0,1.0,0.3341176470588236,6848-2
34,561,33.0,1.0,0.31105169340463457,6848-3
31,465,30.0,1.0,0.2544086021505376,6849-1
28,378,27.0,1.0,0.276984126984127,6850-1
16,120,15.0,1.0,0.3408333333333333,685-1
26,325,25.0,1.0,0.3227692307692308,6851-1
16,120,15.0,1.0,0.3408333333333333,685-2
37,666,36.0,1.0,0.2981981981981982,6852-1
39,741,38.0,1.0,0.26167341430499325,6854-1
45,990,44.0,1.0,0.2737373737373738,6856-1
138,9453,137.0,1.0,0.19369512324129906,6857-1
50,1225,49.0,1.0,0.20277551020408163,6858-1
198,19503,197.0,1.0,0.21270573757883401,6860-1
26,325,25.0,1.0,0.28892307692307695,686-1
29,406,28.0,1.0,0.4103448275862069,6861-1
1,0,0.0,0.0,0.0,6861-2
91,4095,90.0,1.0,0.3037362637362637,6862-1
77,2926,76.0,1.0,0.1951127819548872,6862-2
119,7021,118.0,1.0,0.2298248112804444,6863-1
150,11175,149.0,1.0,0.20491275167785236,6864-1
44,946,43.0,1.0,0.2135306553911205,6865-1
80,3160,79.0,1.0,0.23588607594936709,6866-1
77,2926,76.0,1.0,0.19480519480519481,6867-1
139,9591,138.0,1.0,0.18888541340840373,6868-1
186,17205,185.0,1.0,0.20724208079046788,6869-1
28,378,27.0,1.0,0.27566137566137566,6870-1
13,78,12.0,1.0,0.40512820512820513,687-1
38,703,37.0,1.0,0.2975817923186344,6871-1
44,946,43.0,1.0,0.24587737843551796,6872-1
102,5151,101.0,1.0,0.2170840613473112,6873-1
35,595,34.0,1.0,0.23310924369747898,6874-1
42,861,41.0,1.0,0.32938443670150985,6875-1
50,1225,49.0,1.0,0.42848979591836733,6876-1
41,820,40.0,1.0,0.2675609756097561,6877-1
41,820,40.0,1.0,0.3080487804878049,6878-1
49,1176,48.0,1.0,0.2508503401360544,6879-1
37,666,36.0,1.0,0.362012012012012,6880-1
21,210,20.0,1.0,0.3514285714285714,688-1
44,946,43.0,1.0,0.27610993657505284,6881-1
38,703,37.0,1.0,0.29985775248933144,6882-1
41,820,40.0,1.0,0.2647560975609756,6883-1
44,946,43.0,1.0,0.3077167019027484,6884-1
47,1081,46.0,1.0,0.29879740980573544,6885-1
53,1378,52.0,1.0,0.3113207547169811,6886-1
46,1035,45.0,1.0,0.3334299516908213,6887-1
51,1275,50.0,1.0,0.3522352941176471,6889-1
49,1176,48.0,1.0,0.24668367346938777,6890-1
24,276,23.0,1.0,0.3481884057971014,689-1
64,2016,63.0,1.0,0.3107142857142857,6891-1
61,1830,60.0,1.0,0.29054644808743174,6892-1
62,1891,61.0,1.0,0.3166578529878371,6893-1
67,2211,66.0,1.0,0.3878787878787879,6894-1
67,2211,66.0,1.0,0.3522388059701492,6895-1
52,1326,51.0,1.0,0.2819004524886878,6896-1
61,1830,60.0,1.0,0.2733879781420765,6897-1
66,2145,65.0,1.0,0.25976689976689976,6898-1
65,2080,64.0,1.0,0.2966346153846154,6899-1
44,946,43.0,1.0,0.2700845665961945,6900-1
19,171,18.0,1.0,0.3801169590643276,690-1
46,1035,45.0,1.0,0.386280193236715,6901-1
15,105,14.0,1.0,0.2571428571428571,6901-2
15,105,14.0,1.0,0.2571428571428571,6902-1
20,190,19.0,1.0,0.23368421052631577,6903-1
61,1830,60.0,1.0,0.2595081967213115,6905-1
49,1176,48.0,1.0,0.2547619047619048,6907-1
49,1176,48.0,1.0,0.2620748299319728,6909-1
22,231,21.0,1.0,0.28614718614718615,6910-1
24,276,23.0,1.0,0.39565217391304347,691-1
29,406,28.0,1.0,0.32413793103448274,6911-1
55,1485,54.0,1.0,0.23892255892255893,6912-1
45,990,44.0,1.0,0.2546464646464646,6913-1
47,1081,46.0,1.0,0.28159111933395004,6914-1
87,3741,86.0,1.0,0.2818230419673884,6915-1
63,1953,62.0,1.0,0.22601126472094216,6918-1
90,4005,89.0,1.0,0.2450686641697878,6919-1
27,351,26.0,1.0,0.2726495726495727,692-1
6,15,5.0,1.0,0.5533333333333333,6921-1
88,3828,87.0,1.0,0.28691222570532915,6923-1
62,1891,61.0,1.0,0.3195663670015864,6925-1
70,2415,69.0,1.0,0.3395859213250518,6926-1
61,1830,60.0,1.0,0.23224043715846995,6927-1
62,1891,61.0,1.0,0.29751454257006876,6928-1
67,2211,66.0,1.0,0.2923563998190864,6929-1
61,1830,60.0,1.0,0.24415300546448088,6930-1
29,406,28.0,1.0,0.31403940886699505,693-1
80,3160,79.0,1.0,0.2541772151898734,6931-1
66,2145,65.0,1.0,0.3095104895104895,6932-1
81,3240,80.0,1.0,0.32901234567901233,6933-1
10,45,9.0,1.0,0.4866666666666667,6934-1
11,55,10.0,1.0,0.4163636363636364,6935-1
16,120,15.0,1.0,0.23583333333333334,6936-1
2,1,1.0,1.0,1.5,6937-1
84,3486,83.0,1.0,0.2884681583476764,6938-1
70,2415,69.0,1.0,0.32645962732919254,6939-1
71,2485,70.0,1.0,0.34792756539235414,6940-1
24,276,23.0,1.0,0.3083333333333333,694-1
80,3160,79.0,1.0,0.4055379746835443,6941-1
15,105,14.0,1.0,0.25333333333333335,6942-1
15,105,14.0,1.0,0.25333333333333335,6943-1
11,55,10.0,1.0,0.34181818181818185,6944-1
15,105,14.0,1.0,0.4161904761904762,6945-1
13,78,12.0,1.0,0.31410256410256415,6946-1
103,5253,102.0,1.0,0.3157814582143537,6949-1
73,2628,72.0,1.0,0.24950532724505328,6950-1
22,231,21.0,1.0,0.3887445887445887,695-1
85,3570,84.0,1.0,0.2885714285714286,6951-1
74,2701,73.0,1.0,0.3236208811551277,6952-1
83,3403,82.0,1.0,0.312606523655598,6953-1
91,4095,90.0,1.0,0.4284493284493284,6954-1
87,3741,86.0,1.0,0.36011761561079925,6955-1
98,4753,97.0,1.0,0.28194824321481166,6956-1
81,3240,80.0,1.0,0.30419753086419754,6957-1
121,7260,120.0,1.0,0.2846143250688705,6958-1
106,5565,105.0,1.0,0.33606469002695416,6959-1
19,171,18.0,1.0,0.3239766081871345,696-1
13,78,12.0,1.0,0.33076923076923076,6963-1
13,78,12.0,1.0,0.33205128205128204,6963-2
16,120,15.0,1.0,0.25416666666666665,6964-1
16,120,15.0,1.0,0.24833333333333335,6964-2
11,55,10.0,1.0,0.3218181818181818,6965-1
11,55,10.0,1.0,0.3290909090909091,6965-2
17,136,16.0,1.0,0.2161764705882353,6966-1
17,136,16.0,1.0,0.2161764705882353,6966-2
16,120,15.0,1.0,0.3758333333333333,6967-1
16,120,15.0,1.0,0.3791666666666667,6967-2
19,171,18.0,1.0,0.2947368421052632,6968-1
100,4950,99.0,1.0,0.2465050505050505,6969-1
79,3081,78.0,1.0,0.2466407010710808,6970-1
26,325,25.0,1.0,0.38769230769230767,697-1
88,3828,87.0,1.0,0.2441745036572623,6971-1
2,1,1.0,1.0,1.5,697-2
